reduced_feature_0,reduced_feature_1,reduced_feature_2,reduced_feature_3,reduced_feature_4,reduced_feature_5,reduced_feature_6,reduced_feature_7,reduced_feature_8,reduced_feature_9,reduced_feature_10,reduced_feature_11,reduced_feature_12,reduced_feature_13,reduced_feature_14,reduced_feature_15,reduced_feature_16,reduced_feature_17,reduced_feature_18,reduced_feature_19,reduced_feature_20,reduced_feature_21,reduced_feature_22,reduced_feature_23,reduced_feature_24,reduced_feature_25,reduced_feature_26,reduced_feature_27,reduced_feature_28,reduced_feature_29,reduced_feature_30,reduced_feature_31,datetime,direction_aggregate_direction,timestamp_numeric,time_window
10.479970471603153,1.4053515283076343,-4.560915917926135,8.626211647637376,1.005751743820367,-4.446664909233313,7.5209719447441685,3.4438852513965257,-2.247749499156005,0.6237661154898663,-0.44995081258794095,2.8705383155855904,-0.40791684375798126,-0.6186623213822366,-1.0857031341842442,1.3023397012211502,1.9789270226048132,-0.13933496384085678,-0.5989502578952669,-0.07243918044435856,-0.7265406630797177,-0.4819449795411719,0.25676330306410877,0.5052111063972167,0.14140700341863485,-0.5298290496379809,0.28680216432058336,-0.2025136371535259,-0.03724772443940063,-0.14012474439581338,0.04072599272462506,-0.03708928874427504,2025-09-02 19:28:00,A,1756841280,1min
2.5287052901237943,2.4565959286950494,-7.826318667954562,1.8698531769212117,0.6412831830830328,-1.3890089819737177,4.472799867830112,1.1270358346446725,-0.25574748834618277,0.3734492007791464,-0.610935180438678,1.081481933369872,0.7681654713907163,1.1613724797679144,-1.3603199974393068,-0.9196351442929287,-0.9258653871622153,-1.7128312720388934,0.4176205162205198,0.6150516673656774,2.289184607521572,-0.08753223001409526,0.3826701868643052,-1.0110260576480228,-0.26710562512916813,0.5498268083575247,-0.23024957216988667,0.5234984490807186,0.13417004100066537,0.05746599375737885,-0.03318907234459099,0.036577365483890394,2025-09-02 19:29:00,A,1756841340,1min
0.026540884197080714,0.044059016054763527,-3.9370287174320358,3.0116145120421676,-2.4599222975685926,-0.6762344871963614,-0.09043882286593075,1.5790527576663775,0.4424534170863848,-0.9650679077325729,-0.2059796163188844,-0.28769078419229305,1.0397647081201444,0.7309678812526461,-0.058999391178424135,0.06171554710681381,-0.9171206931700253,-0.10737194561043319,-0.4372918197077087,-0.3756274504958174,-0.6788534128522502,0.3334065977046552,-0.27711649452266085,-0.6436196194602146,-0.4551346152994554,0.07409554835306335,-0.20832020988755756,0.21961139689761666,-0.317283517364956,-0.12470763944824872,-0.27004256412358785,0.07991568737262361,2025-09-02 19:30:00,A,1756841400,1min
-2.228302599657546,-1.5913640334001418,-1.3053229085119675,0.2756183610586059,-1.3316284254185804,-1.2686734955857828,1.660561858984505,-0.22048932050345862,0.18656300588290406,-0.023843159580794984,0.39778582438946003,-0.015173687519501053,0.7724519336023852,0.8196065080890534,0.33881300615266313,-0.06736838848099663,-0.8443902370959943,0.3019107782175486,0.31696393055748207,-0.2965374890938543,-0.47736210508576027,0.07848766137219096,-0.07843028954023291,-0.06467798758795039,0.050338874601972096,0.09714227355136483,-0.11736161725282518,0.1741125735517355,-0.20505652722136206,-0.028993278460078264,-0.1468329270459799,0.11251553352259168,2025-09-02 19:31:00,A,1756841460,1min
-3.7043736249004033,-2.24823251222829,-0.7650315113618257,0.12601143574167908,-0.500997739072686,-1.38244986958052,1.2344615330836244,-0.4488819563819025,-0.16999686118676596,-0.37024868897267954,0.44576686674309823,-0.13348208414428026,1.397804672583741,1.1956363728522506,-0.14115622001147632,-0.6836989077541804,-0.041038773769273056,0.6250820012749576,0.11984757495856893,0.021285087648324014,-0.4239493022321214,0.19392385114996402,-0.10424663196963534,-0.1541179508334537,-0.3032141528441232,-0.008515971117522317,-0.03773838878116331,0.10792345800209036,-0.04774183327473046,0.07344400548108487,-0.1605342040275153,-0.06306596519768096,2025-09-02 19:32:00,A,1756841520,1min
-5.151152349447621,-2.373876325131645,0.8901648235446372,-0.06534556070692442,0.8614132425956323,-0.4344696625958359,-0.1603820188640085,-0.2096806651941573,-0.8026566781923403,-0.2229797558920131,1.0931334099907715,-0.5902001263092623,1.801249194161998,0.6651768053341007,-0.8396793729779918,0.8853133092846981,0.08828053501889102,0.19692821295359259,0.6642217163431667,0.27152819315887844,-0.08700553871992665,0.44232721386192325,0.6170755289262784,-0.17508407077495966,-0.03429145821192562,-0.11511760692743339,0.02904739006892682,-0.1240908766739578,-0.03799798184178398,-0.07063911338035585,0.02024594530199482,0.02572308829541042,2025-09-02 19:33:00,A,1756841580,1min
6.173715521030388,-5.4411093438253815,2.1889019904926625,1.6164834887986073,1.4622341060768103,-1.143768442999623,0.5218500392964044,0.4391101695513935,1.856312498023805,0.3310893293977774,0.12463567344432043,-0.6819969689518505,0.6250838760629681,1.1082499513989037,0.4031164541660891,0.8373761394118658,-0.03980280791248064,0.780014336725487,0.4337237324031488,0.18513781933675952,-0.09582712683783425,0.35641589489306286,0.4510225846846753,0.10546551355456886,0.04979520023439429,0.1914912415954795,-0.48469182090968943,-0.22136432996988012,0.020048713505625006,-0.012963098325350407,0.14007155216369502,-0.06139657700548582,2025-09-02 19:34:00,A,1756841640,1min
2.3235602801539743,0.014932950734681873,-4.729157245431895,-2.184103535766096,1.5676370516915845,0.23029484790937554,0.7654272314156924,0.10681134569627829,0.3969594485182436,-0.28228581640282235,0.5591311016011309,-0.6114585462836694,0.5120804022660509,1.0276440436107652,0.3753929439511404,0.47375291780428513,-0.8198709630415493,-0.07469644458758898,-0.26201294628268024,-0.98736173390199,0.3677297670636476,-0.4657195348257647,0.08742760297487748,0.28285636271078984,-0.03623861148174771,-0.17954479638797327,-0.02880054930209162,-0.5010304906883631,0.018639712413926014,0.13249563236936288,-0.18746378940392414,0.11868147345466781,2025-09-02 19:35:00,A,1756841700,1min
0.19792780366728152,-0.4416298615290393,-4.071716401476819,1.1799470942833852,-1.731798748659687,0.5224521032201395,-1.0665829423667335,1.2901675949851157,0.817712096442896,-1.1021305772385033,0.3148960253729828,-0.7704586556547626,0.6467817471055252,0.9463963355138847,0.3010224640201619,0.7374875105055463,-0.5785625417249052,-0.1371205031971065,0.5052752556510397,-0.6811558805287623,-0.12342791236324123,-0.6516208458687577,-0.5894541310414964,0.6365084244493237,0.0868335354328881,-0.1753164128242036,0.0012423999664572978,-0.046617721622134095,-0.22615750448546934,-0.061393928162605416,0.056479268379907424,-0.19414074334051407,2025-09-02 19:36:00,A,1756841760,1min
-2.100883788436423,-1.6082825343770975,-1.606168303937292,-0.20518365614308204,-1.5976941206413977,-0.5973331229808327,0.8988684003651445,0.006783231766342234,0.4861463251970956,-0.27634120837342147,0.5520626780692853,-0.3457440719026334,0.08220980615701198,1.0524094043429688,0.18665280541821075,-0.022985008283218363,-0.6557657804540776,0.17936564170397304,0.4359198830403536,-0.7815903261694951,0.016447213303335782,-0.6615988886930017,-0.1227618524239139,0.3812798623585715,0.358291940343083,0.08535956310227259,-0.0066954160870077405,-0.1538200548287068,-0.03272349423261026,0.11967251366217488,0.02327975916640455,0.15563960788711523,2025-09-02 19:37:00,A,1756841820,1min
