datetime,packet_count_sum,packet_count_mean,packet_count_max,total_bytes_sum,total_bytes_mean,mean_packet_size_mean,packet_rate_mean,byte_rate_mean,flow_id_nunique,src_ip_nunique,dst_ip_nunique,direction_<lambda>,timestamp_numeric,time_since_start,hour_sin,hour_cos,packets_per_flow,packet_count_sum_ma2,packet_count_sum_diff,packet_count_sum_lag1,total_bytes_sum_ma2,total_bytes_sum_diff,total_bytes_sum_lag1,time_window
2025-09-02 16:38:30,2762616,61.515865416731614,24720,114773856,2555.698323275958,41.90075686109888,397.9746961127637,15416.395597215167,44909,22104,23994,A,1756831110,0,0.0,1.0,61.51449565798263,2762616.0,0.0,0.0,114773856.0,0.0,0.0,30s
2025-09-02 16:39:00,456665,10.612712061352545,11585,21081360,489.92237973506855,40.83232854826864,563.5240705256388,21245.84251835005,43030,18674,25148,A,1756831140,30,0.05233595624294383,0.9986295347545739,10.612465431897935,1609640.5,-2305951.0,2762616.0,67927608.0,-93692496.0,114773856.0,30s
2025-09-02 16:39:30,277883,7.20333359255515,7266,12956640,335.8643751458123,40.27368683065542,596.2207113398996,22283.627009595177,38577,16736,22653,A,1756831170,60,0.10452846326765347,0.9945218953682733,7.203146871273783,367274.0,-178782.0,456665.0,17019000.0,-8124720.0,21081360.0,30s
2025-09-02 16:40:00,223960,5.840200271200584,11642,10307812,268.79659956190676,40.26421155548561,643.8413157093705,24043.842130605946,38348,16116,23276,A,1756831200,90,0.15643446504023087,0.9876883405951377,5.840047980390623,250921.5,-53923.0,277883.0,11632226.0,-2648828.0,12956640.0,30s
2025-09-02 16:40:30,211177,5.685665823057455,6270,9723960,261.8049647299553,40.360575417796674,656.028668018882,24568.87034469284,37142,15576,22741,A,1756831230,120,0.20791169081775934,0.9781476007338057,5.685512748027892,217568.5,-12783.0,223960.0,10015886.0,-583852.0,10307812.0,30s
2025-09-02 16:41:00,165981,4.708680851063829,5139,7723484,219.10592907801419,40.136608468318215,694.6982681579716,25869.37125413456,35250,14553,21705,A,1756831260,150,0.2588190451025208,0.9659258262890684,4.7085472752546025,188579.0,-45196.0,211177.0,8723722.0,-2000476.0,9723960.0,30s
2025-09-02 16:41:30,202640,5.662391371168301,8987,9257132,258.67303769525245,39.893185933654046,702.0685214998244,25945.87215432033,35787,14732,21598,A,1756831290,180,0.30901699437494745,0.9510565162951536,5.662233150776797,184310.5,36659.0,165981.0,8490308.0,1533648.0,7723484.0,30s
2025-09-02 16:42:00,165088,4.710474505663823,6834,7532516,214.92612777127857,39.74598626577049,718.9337543826978,26550.12855981533,35047,14539,21482,A,1756831320,210,0.3583679495453003,0.9335804264972016,4.710340104998859,183864.0,-37552.0,202640.0,8394824.0,-1724616.0,9257132.0,30s
2025-09-02 16:42:30,150268,4.722438717787555,4296,7006508,220.19195474544313,39.984060408268356,711.0877589733005,26329.012900149297,31820,13066,19920,A,1756831350,240,0.4067366430758002,0.9135454576426008,4.722290311429559,157678.0,-14820.0,165088.0,7269512.0,-526008.0,7532516.0,30s
2025-09-02 16:43:00,135061,4.260599369085173,3161,6196104,195.46069400630915,39.89404834373452,720.53924421388,26646.318770349215,31700,12797,19670,A,1756831380,270,0.45399049973954675,0.8910065241883677,4.26046496955932,142664.5,-15207.0,150268.0,6601306.0,-810404.0,7006508.0,30s
2025-09-02 16:43:30,111378,3.701003522296803,4248,5162824,171.55658935335947,40.16263107752445,717.768613184782,26699.68127884674,30094,12429,18954,A,1756831410,300,0.4999999999999999,0.8660254037844386,3.70088054494102,123219.5,-23683.0,135061.0,5679464.0,-1033280.0,6196104.0,30s
2025-09-02 16:44:00,98017,3.180924255208671,7041,4542684,147.42272992795483,40.19937126932324,739.8982635750314,27800.903444335938,30814,12599,19391,A,1756831440,330,0.544639035015027,0.8386705679454242,3.1808210287197793,104697.5,-13361.0,111378.0,4852754.0,-620140.0,5162824.0,30s
2025-09-02 16:44:30,1489805,50.72712724301134,25279,59175460,2014.8952977629474,40.92141049175599,747.749737945896,29760.263834442725,29353,13525,18242,A,1756831470,360,0.587785252292473,0.8090169943749476,50.75304898821285,793911.0,1391788.0,98017.0,31859072.0,54632776.0,4542684.0,30s
2025-09-02 16:45:00,1521142,25.6088823044159,12212,66332508,1116.7276890183336,41.414031674065434,474.72379178129614,17885.896859483713,59399,26218,31208,A,1756831500,390,0.6293203910498374,0.7771459614569711,25.60845117845118,1505473.5,31337.0,1489805.0,62753984.0,7157048.0,59175460.0,30s
2025-09-02 16:45:30,389107,9.281689804875722,10166,18227500,434.79557273030866,40.00935692311585,610.0383841734018,22402.525657540606,41922,17182,23994,A,1756831530,420,0.6691306063588582,0.7431448254773944,9.281468406364048,955124.5,-1132035.0,1521142.0,42280004.0,-48105008.0,66332508.0,30s
2025-09-02 16:46:00,282344,6.795773461381087,8850,13177568,317.1725515681036,39.49106693781601,638.6219058448773,23297.00100207552,41547,16708,23464,A,1756831560,450,0.7071067811865476,0.7071067811865477,6.795609896986618,335725.5,-106763.0,389107.0,15702534.0,-5049932.0,18227500.0,30s
2025-09-02 16:46:30,233865,5.677437366478928,8833,10842256,263.2126626529423,39.30857597488654,666.2643080465036,24207.217503122763,41192,16746,23262,A,1756831590,480,0.7431448254773942,0.6691306063588582,5.677299541184182,258104.5,-48479.0,282344.0,12009912.0,-2335312.0,13177568.0,30s
2025-09-02 16:47:00,190646,4.83112868075617,2985,8703484,220.5535451827074,39.45089209119839,688.9996305545332,25118.558607119277,39462,16043,22517,A,1756831620,510,0.777145961456971,0.6293203910498374,4.831006259027443,212255.5,-43219.0,233865.0,9772870.0,-2138772.0,10842256.0,30s
